EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 07-12-2020
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : precipitation amount in 0.1 mm
30-34 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 100065) of CYPRUS, AMIANDOS (STAID: 22)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   RR, Q_RR
    22,100065,19160227,-9999,    9
    22,100065,19160228,-9999,    9
    22,100065,19160229,-9999,    9
    22,100065,19160301,-9999,    9
    22,100065,19160302,-9999,    9
    22,100065,19160303,-9999,    9
    22,100065,19160304,-9999,    9
    22,100065,19160305,-9999,    9
    22,100065,19160306,-9999,    9
    22,100065,19160307,-9999,    9
    22,100065,19160308,-9999,    9
    22,100065,19160309,-9999,    9
    22,100065,19160310,-9999,    9
    22,100065,19160311,-9999,    9
    22,100065,19160312,-9999,    9
    22,100065,19160313,-9999,    9
    22,100065,19160314,-9999,    9
    22,100065,19160315,-9999,    9
    22,100065,19160316,-9999,    9
    22,100065,19160317,-9999,    9
    22,100065,19160318,-9999,    9
    22,100065,19160319,-9999,    9
    22,100065,19160320,-9999,    9
    22,100065,19160321,-9999,    9
    22,100065,19160322,-9999,    9
    22,100065,19160323,-9999,    9
    22,100065,19160324,-9999,    9
    22,100065,19160325,-9999,    9
    22,100065,19160326,-9999,    9
    22,100065,19160327,-9999,    9
    22,100065,19160328,-9999,    9
    22,100065,19160329,-9999,    9
    22,100065,19160330,-9999,    9
    22,100065,19160331,-9999,    9
    22,100065,19160401,-9999,    9
    22,100065,19160402,-9999,    9
    22,100065,19160403,-9999,    9
    22,100065,19160404,-9999,    9
    22,100065,19160405,-9999,    9
    22,100065,19160406,-9999,    9
    22,100065,19160407,-9999,    9
    22,100065,19160408,-9999,    9
    22,100065,19160409,-9999,    9
    22,100065,19160410,-9999,    9
    22,100065,19160411,-9999,    9
    22,100065,19160412,-9999,    9
    22,100065,19160413,-9999,    9
    22,100065,19160414,-9999,    9
    22,100065,19160415,-9999,    9
    22,100065,19160416,-9999,    9
    22,100065,19160417,-9999,    9
    22,100065,19160418,-9999,    9
    22,100065,19160419,-9999,    9
    22,100065,19160420,-9999,    9
    22,100065,19160421,-9999,    9
    22,100065,19160422,-9999,    9
    22,100065,19160423,-9999,    9
    22,100065,19160424,-9999,    9
    22,100065,19160425,-9999,    9
    22,100065,19160426,-9999,    9
    22,100065,19160427,-9999,    9
    22,100065,19160428,-9999,    9
    22,100065,19160429,-9999,    9
    22,100065,19160430,-9999,    9
    22,100065,19160501,-9999,    9
    22,100065,19160502,-9999,    9
    22,100065,19160503,-9999,    9
    22,100065,19160504,-9999,    9
    22,100065,19160505,-9999,    9
    22,100065,19160506,-9999,    9
    22,100065,19160507,-9999,    9
    22,100065,19160508,-9999,    9
    22,100065,19160509,-9999,    9
    22,100065,19160510,-9999,    9
    22,100065,19160511,-9999,    9
    22,100065,19160512,-9999,    9
    22,100065,19160513,-9999,    9
    22,100065,19160514,-9999,    9
    22,100065,19160515,-9999,    9
    22,100065,19160516,-9999,    9
    22,100065,19160517,-9999,    9
    22,100065,19160518,-9999,    9
    22,100065,19160519,-9999,    9
    22,100065,19160520,-9999,    9
    22,100065,19160521,-9999,    9
    22,100065,19160522,-9999,    9
    22,100065,19160523,-9999,    9
    22,100065,19160524,-9999,    9
    22,100065,19160525,-9999,    9
    22,100065,19160526,-9999,    9
    22,100065,19160527,-9999,    9
    22,100065,19160528,-9999,    9
    22,100065,19160529,-9999,    9
    22,100065,19160530,-9999,    9
    22,100065,19160531,-9999,    9
    22,100065,19160601,-9999,    9
    22,100065,19160602,-9999,    9
    22,100065,19160603,-9999,    9
    22,100065,19160604,-9999,    9
    22,100065,19160605,-9999,    9
    22,100065,19160606,-9999,    9
    22,100065,19160607,-9999,    9
    22,100065,19160608,-9999,    9
    22,100065,19160609,-9999,    9
    22,100065,19160610,-9999,    9
    22,100065,19160611,-9999,    9
    22,100065,19160612,-9999,    9
    22,100065,19160613,-9999,    9
    22,100065,19160614,-9999,    9
    22,100065,19160615,-9999,    9
    22,100065,19160616,-9999,    9
    22,100065,19160617,-9999,    9
    22,100065,19160618,-9999,    9
    22,100065,19160619,-9999,    9
    22,100065,19160620,-9999,    9
    22,100065,19160621,-9999,    9
    22,100065,19160622,-9999,    9
    22,100065,19160623,-9999,    9
    22,100065,19160624,-9999,    9
    22,100065,19160625,-9999,    9
    22,100065,19160626,-9999,    9
    22,100065,19160627,-9999,    9
    22,100065,19160628,-9999,    9
    22,100065,19160629,-9999,    9
    22,100065,19160630,-9999,    9
    22,100065,19160701,-9999,    9
    22,100065,19160702,-9999,    9
    22,100065,19160703,-9999,    9
    22,100065,19160704,-9999,    9
    22,100065,19160705,-9999,    9
    22,100065,19160706,-9999,    9
    22,100065,19160707,-9999,    9
    22,100065,19160708,-9999,    9
    22,100065,19160709,-9999,    9
    22,100065,19160710,-9999,    9
    22,100065,19160711,-9999,    9
    22,100065,19160712,-9999,    9
    22,100065,19160713,-9999,    9
    22,100065,19160714,-9999,    9
    22,100065,19160715,-9999,    9
    22,100065,19160716,-9999,    9
    22,100065,19160717,-9999,    9
    22,100065,19160718,-9999,    9
    22,100065,19160719,-9999,    9
    22,100065,19160720,-9999,    9
    22,100065,19160721,-9999,    9
    22,100065,19160722,-9999,    9
    22,100065,19160723,-9999,    9
    22,100065,19160724,-9999,    9
    22,100065,19160725,-9999,    9
    22,100065,19160726,-9999,    9
    22,100065,19160727,-9999,    9
    22,100065,19160728,-9999,    9
    22,100065,19160729,-9999,    9
    22,100065,19160730,-9999,    9
    22,100065,19160731,-9999,    9
    22,100065,19160801,-9999,    9
    22,100065,19160802,-9999,    9
    22,100065,19160803,-9999,    9
    22,100065,19160804,-9999,    9
    22,100065,19160805,-9999,    9
    22,100065,19160806,-9999,    9
    22,100065,19160807,-9999,    9
    22,100065,19160808,-9999,    9
    22,100065,19160809,-9999,    9
    22,100065,19160810,-9999,    9
    22,100065,19160811,-9999,    9
    22,100065,19160812,-9999,    9
    22,100065,19160813,-9999,    9
    22,100065,19160814,-9999,    9
    22,100065,19160815,-9999,    9
    22,100065,19160816,-9999,    9
    22,100065,19160817,-9999,    9
    22,100065,19160818,-9999,    9
    22,100065,19160819,-9999,    9
    22,100065,19160820,-9999,    9
    22,100065,19160821,-9999,    9
    22,100065,19160822,-9999,    9
    22,100065,19160823,-9999,    9
    22,100065,19160824,-9999,    9
    22,100065,19160825,-9999,    9
    22,100065,19160826,-9999,    9
    22,100065,19160827,-9999,    9
    22,100065,19160828,-9999,    9
    22,100065,19160829,-9999,    9
    22,100065,19160830,-9999,    9
    22,100065,19160831,-9999,    9
    22,100065,19160901,-9999,    9
    22,100065,19160902,-9999,    9
    22,100065,19160903,-9999,    9
    22,100065,19160904,-9999,    9
    22,100065,19160905,-9999,    9
    22,100065,19160906,-9999,    9
    22,100065,19160907,-9999,    9
    22,100065,19160908,-9999,    9
    22,100065,19160909,-9999,    9
    22,100065,19160910,-9999,    9
    22,100065,19160911,-9999,    9
    22,100065,19160912,-9999,    9
    22,100065,19160913,-9999,    9
    22,100065,19160914,-9999,    9
    22,100065,19160915,-9999,    9
    22,100065,19160916,-9999,    9
    22,100065,19160917,-9999,    9
    22,100065,19160918,-9999,    9
    22,100065,19160919,-9999,    9
    22,100065,19160920,-9999,    9
    22,100065,19160921,-9999,    9
    22,100065,19160922,-9999,    9
    22,100065,19160923,-9999,    9
    22,100065,19160924,-9999,    9
    22,100065,19160925,-9999,    9
    22,100065,19160926,-9999,    9
    22,100065,19160927,-9999,    9
    22,100065,19160928,-9999,    9
    22,100065,19160929,-9999,    9
    22,100065,19160930,    0,    0
    22,100065,19161001,    0,    0
    22,100065,19161002,    0,    0
    22,100065,19161003,    0,    0
    22,100065,19161004,    0,    0
    22,100065,19161005,    0,    0
    22,100065,19161006,    0,    0
    22,100065,19161007,    0,    0
    22,100065,19161008,    0,    0
    22,100065,19161009,    0,    0
    22,100065,19161010,    0,    0
    22,100065,19161011,    0,    0
    22,100065,19161012,    0,    0
    22,100065,19161013,    0,    0
    22,100065,19161014,    0,    0
    22,100065,19161015,    0,    0
    22,100065,19161016,    0,    0
    22,100065,19161017,    0,    0
    22,100065,19161018,    0,    0
    22,100065,19161019,    0,    0
    22,100065,19161020,    0,    0
    22,100065,19161021,    0,    0
    22,100065,19161022,    0,    0
    22,100065,19161023,    0,    0
    22,100065,19161024,    0,    0
    22,100065,19161025,    0,    0
    22,100065,19161026,    0,    0
    22,100065,19161027,    0,    0
    22,100065,19161028,    0,    0
    22,100065,19161029,    0,    0
    22,100065,19161030,    0,    0
    22,100065,19161031,    0,    0
    22,100065,19161101,    0,    0
    22,100065,19161102,    0,    0
    22,100065,19161103,    0,    0
    22,100065,19161104,    0,    0
    22,100065,19161105,    0,    0
    22,100065,19161106,    0,    0
    22,100065,19161107,    0,    0
    22,100065,19161108,    0,    0
    22,100065,19161109,    0,    0
    22,100065,19161110,    0,    0
    22,100065,19161111,    0,    0
    22,100065,19161112,    0,    0
    22,100065,19161113,    0,    0
    22,100065,19161114,    0,    0
    22,100065,19161115,    0,    0
    22,100065,19161116,    0,    0
    22,100065,19161117,    0,    0
    22,100065,19161118,    0,    0
    22,100065,19161119,    0,    0
    22,100065,19161120,    0,    0
    22,100065,19161121,    0,    0
    22,100065,19161122,    0,    0
    22,100065,19161123,    0,    0
    22,100065,19161124,    0,    0
    22,100065,19161125,    0,    0
    22,100065,19161126,    0,    0
    22,100065,19161127,    0,    0
    22,100065,19161128,    0,    0
    22,100065,19161129,    0,    0
    22,100065,19161130,    0,    0
    22,100065,19161201,    0,    0
    22,100065,19161202,    0,    0
    22,100065,19161203,    0,    0
    22,100065,19161204,    0,    0
    22,100065,19161205,    0,    0
    22,100065,19161206,    0,    0
    22,100065,19161207,    0,    0
    22,100065,19161208,    0,    0
    22,100065,19161209,   50,    0
    22,100065,19161210,    0,    0
    22,100065,19161211,    0,    0
    22,100065,19161212,    0,    0
    22,100065,19161213,    0,    0
    22,100065,19161214,    0,    0
    22,100065,19161215,   60,    0
    22,100065,19161216,    0,    0
    22,100065,19161217,    0,    0
    22,100065,19161218,    0,    0
    22,100065,19161219,    0,    0
    22,100065,19161220,    0,    0
    22,100065,19161221,    0,    0
    22,100065,19161222,    0,    0
    22,100065,19161223,  180,    0
    22,100065,19161224,  170,    0
    22,100065,19161225,   60,    0
    22,100065,19161226,    0,    0
    22,100065,19161227,    0,    0
    22,100065,19161228,  100,    0
    22,100065,19161229,   30,    0
    22,100065,19161230,    0,    0
    22,100065,19161231,   40,    0
    22,100065,19170101,   50,    0
    22,100065,19170102,   10,    0
    22,100065,19170103,    0,    0
    22,100065,19170104,   10,    0
    22,100065,19170105,    0,    0
    22,100065,19170106,    0,    0
    22,100065,19170107,    0,    0
    22,100065,19170108,  330,    0
    22,100065,19170109,  110,    0
    22,100065,19170110,   20,    0
    22,100065,19170111,   80,    0
    22,100065,19170112,   20,    0
    22,100065,19170113,   10,    0
    22,100065,19170114,    0,    0
    22,100065,19170115,    0,    0
    22,100065,19170116,    0,    0
    22,100065,19170117,   30,    0
    22,100065,19170118,   20,    0
    22,100065,19170119,   40,    0
    22,100065,19170120,   40,    0
    22,100065,19170121,   50,    0
    22,100065,19170122,   20,    0
    22,100065,19170123,    0,    0
    22,100065,19170124,    0,    0
    22,100065,19170125,    0,    0
    22,100065,19170126,   20,    0
    22,100065,19170127,   20,    0
    22,100065,19170128,    0,    0
    22,100065,19170129,  140,    0
    22,100065,19170130,   80,    0
    22,100065,19170131,   30,    0
    22,100065,19170201,   20,    0
    22,100065,19170202,   20,    0
    22,100065,19170203,    0,    0
    22,100065,19170204,    0,    0
    22,100065,19170205,    0,    0
    22,100065,19170206,    0,    0
    22,100065,19170207,    0,    0
    22,100065,19170208,    0,    0
    22,100065,19170209,    0,    0
    22,100065,19170210,  250,    0
    22,100065,19170211,  150,    0
    22,100065,19170212,   20,    0
    22,100065,19170213,  130,    0
    22,100065,19170214,   70,    0
    22,100065,19170215,   20,    0
    22,100065,19170216,   10,    0
    22,100065,19170217,    0,    0
    22,100065,19170218,    0,    0
    22,100065,19170219,   30,    0
    22,100065,19170220,   70,    0
    22,100065,19170221,  190,    0
    22,100065,19170222,   70,    0
    22,100065,19170223,   20,    0
    22,100065,19170224,   20,    0
    22,100065,19170225,   40,    0
    22,100065,19170226,    0,    0
    22,100065,19170227,    0,    0
    22,100065,19170228,    0,    0
    22,100065,19170301,   10,    0
    22,100065,19170302,   60,    0
    22,100065,19170303,   50,    0
    22,100065,19170304,   10,    0
    22,100065,19170305,    0,    0
    22,100065,19170306,    0,    0
    22,100065,19170307,    0,    0
    22,100065,19170308,    0,    0
    22,100065,19170309,  100,    0
    22,100065,19170310,   40,    0
    22,100065,19170311,   10,    0
    22,100065,19170312,    0,    0
    22,100065,19170313,  380,    0
    22,100065,19170314,  270,    0
    22,100065,19170315,   30,    0
    22,100065,19170316,    0,    0
    22,100065,19170317,    0,    0
    22,100065,19170318,    0,    0
    22,100065,19170319,    0,    0
    22,100065,19170320,   10,    0
    22,100065,19170321,    0,    0
    22,100065,19170322,    0,    0
    22,100065,19170323,    0,    0
    22,100065,19170324,    0,    0
    22,100065,19170325,    0,    0
    22,100065,19170326,    0,    0
    22,100065,19170327,    0,    0
    22,100065,19170328,    0,    0
    22,100065,19170329,    0,    0
    22,100065,19170330,    0,    0
    22,100065,19170331,    0,    0
    22,100065,19170401,    0,    0
    22,100065,19170402,    0,    0
    22,100065,19170403,    0,    0
    22,100065,19170404,    0,    0
    22,100065,19170405,    0,    0
    22,100065,19170406,    0,    0
    22,100065,19170407,    0,    0
    22,100065,19170408,    0,    0
    22,100065,19170409,    0,    0
    22,100065,19170410,    0,    0
    22,100065,19170411,    0,    0
    22,100065,19170412,    0,    0
    22,100065,19170413,    0,    0
    22,100065,19170414,    0,    0
    22,100065,19170415,    0,    0
    22,100065,19170416,    0,    0
    22,100065,19170417,    0,    0
    22,100065,19170418,    0,    0
    22,100065,19170419,    0,    0
    22,100065,19170420,    0,    0
    22,100065,19170421,    0,    0
    22,100065,19170422,    0,    0
    22,100065,19170423,    0,    0
    22,100065,19170424,    0,    0
    22,100065,19170425,    0,    0
    22,100065,19170426,    0,    0
    22,100065,19170427,    0,    0
    22,100065,19170428,    0,    0
    22,100065,19170429,    0,    0
    22,100065,19170430,    0,    0
    22,100065,19170501,    0,    0
    22,100065,19170502,    0,    0
    22,100065,19170503,   60,    0
    22,100065,19170504,   40,    0
    22,100065,19170505,    0,    0
    22,100065,19170506,    0,    0
    22,100065,19170507,    0,    0
    22,100065,19170508,    0,    0
    22,100065,19170509,    0,    0
    22,100065,19170510,    0,    0
    22,100065,19170511,    0,    0
    22,100065,19170512,    0,    0
    22,100065,19170513,    0,    0
    22,100065,19170514,   40,    0
    22,100065,19170515,   70,    0
    22,100065,19170516,   10,    0
    22,100065,19170517,   50,    0
    22,100065,19170518,    0,    0
    22,100065,19170519,    0,    0
    22,100065,19170520,    0,    0
    22,100065,19170521,    0,    0
    22,100065,19170522,    0,    0
    22,100065,19170523,    0,    0
    22,100065,19170524,    0,    0
    22,100065,19170525,    0,    0
    22,100065,19170526,   20,    0
    22,100065,19170527,    0,    0
    22,100065,19170528,    0,    0
    22,100065,19170529,    0,    0
    22,100065,19170530,    0,    0
    22,100065,19170531,    0,    0
    22,100065,19170601,    0,    0
    22,100065,19170602,    0,    0
    22,100065,19170603,    0,    0
    22,100065,19170604,    0,    0
    22,100065,19170605,    0,    0
    22,100065,19170606,    0,    0
    22,100065,19170607,    0,    0
    22,100065,19170608,    0,    0
    22,100065,19170609,    0,    0
    22,100065,19170610,    0,    0
    22,100065,19170611,    0,    0
    22,100065,19170612,    0,    0
    22,100065,19170613,    0,    0
    22,100065,19170614,    0,    0
    22,100065,19170615,    0,    0
    22,100065,19170616,    0,    0
    22,100065,19170617,    0,    0
    22,100065,19170618,    0,    0
    22,100065,19170619,    0,    0
    22,100065,19170620,    0,    0
    22,100065,19170621,    0,    0
    22,100065,19170622,    0,    0
    22,100065,19170623,    0,    0
    22,100065,19170624,    0,    0
    22,100065,19170625,    0,    0
    22,100065,19170626,    0,    0
    22,100065,19170627,   20,    0
    22,100065,19170628,   10,    0
    22,100065,19170629,    0,    0
    22,100065,19170630,    0,    0
    22,100065,19170701,    0,    0
    22,100065,19170702,    0,    0
    22,100065,19170703,    0,    0
    22,100065,19170704,    0,    0
    22,100065,19170705,    0,    0
    22,100065,19170706,    0,    0
    22,100065,19170707,    0,    0
    22,100065,19170708,    0,    0
    22,100065,19170709,    0,    0
    22,100065,19170710,    0,    0
    22,100065,19170711,    0,    0
    22,100065,19170712,    0,    0
    22,100065,19170713,    0,    0
    22,100065,19170714,    0,    0
    22,100065,19170715,    0,    0
    22,100065,19170716,    0,    0
    22,100065,19170717,    0,    0
    22,100065,19170718,    0,    0
    22,100065,19170719,    0,    0
    22,100065,19170720,    0,    0
    22,100065,19170721,    0,    0
    22,100065,19170722,    0,    0
    22,100065,19170723,    0,    0
    22,100065,19170724,    0,    0
    22,100065,19170725,    0,    0
    22,100065,19170726,    0,    0
    22,100065,19170727,    0,    0
    22,100065,19170728,    0,    0
    22,100065,19170729,    0,    0
    22,100065,19170730,    0,    0
    22,100065,19170731,    0,    0
    22,100065,19170801,    0,    0
    22,100065,19170802,    0,    0
    22,100065,19170803,    0,    0
    22,100065,19170804,    0,    0
    22,100065,19170805,    0,    0
    22,100065,19170806,    0,    0
    22,100065,19170807,    0,    0
    22,100065,19170808,    0,    0
    22,100065,19170809,    0,    0
    22,100065,19170810,    0,    0
    22,100065,19170811,    0,    0
    22,100065,19170812,    0,    0
    22,100065,19170813,    0,    0
    22,100065,19170814,    0,    0
    22,100065,19170815,    0,    0
    22,100065,19170816,    0,    0
    22,100065,19170817,    0,    0
    22,100065,19170818,    0,    0
    22,100065,19170819,    0,    0
    22,100065,19170820,    0,    0
    22,100065,19170821,    0,    0
    22,100065,19170822,    0,    0
    22,100065,19170823,    0,    0
    22,100065,19170824,    0,    0
    22,100065,19170825,    0,    0
    22,100065,19170826,    0,    0
    22,100065,19170827,    0,    0
    22,100065,19170828,    0,    0
    22,100065,19170829,    0,    0
    22,100065,19170830,    0,    0
    22,100065,19170831,    0,    0
    22,100065,19170901,    0,    0
    22,100065,19170902,    0,    0
    22,100065,19170903,    0,    0
    22,100065,19170904,    0,    0
    22,100065,19170905,    0,    0
    22,100065,19170906,    0,    0
    22,100065,19170907,    0,    0
    22,100065,19170908,    0,    0
    22,100065,19170909,    0,    0
    22,100065,19170910,    0,    0
    22,100065,19170911,   30,    0
    22,100065,19170912,    0,    0
    22,100065,19170913,    0,    0
    22,100065,19170914,    0,    0
    22,100065,19170915,    0,    0
    22,100065,19170916,    0,    0
    22,100065,19170917,    0,    0
    22,100065,19170918,    0,    0
    22,100065,19170919,    0,    0
    22,100065,19170920,    0,    0
    22,100065,19170921,    0,    0
    22,100065,19170922,    0,    0
    22,100065,19170923,    0,    0
    22,100065,19170924,    0,    0
    22,100065,19170925,    0,    0
    22,100065,19170926,    0,    0
    22,100065,19170927,    0,    0
    22,100065,19170928,    0,    0
    22,100065,19170929,    0,    0
    22,100065,19170930,    0,    0
    22,100065,19171001,    0,    0
    22,100065,19171002,    0,    0
    22,100065,19171003,    0,    0
    22,100065,19171004,    0,    0
    22,100065,19171005,    0,    0
    22,100065,19171006,    0,    0
    22,100065,19171007,    0,    0
    22,100065,19171008,    0,    0
    22,100065,19171009,    0,    0
    22,100065,19171010,    0,    0
    22,100065,19171011,    0,    0
    22,100065,19171012,    0,    0
    22,100065,19171013,    0,    0
    22,100065,19171014,    0,    0
    22,100065,19171015,    0,    0
    22,100065,19171016,    0,    0
    22,100065,19171017,    0,    0
    22,100065,19171018,    0,    0
    22,100065,19171019,    0,    0
    22,100065,19171020,    0,    0
    22,100065,19171021,    0,    0
    22,100065,19171022,    0,    0
    22,100065,19171023,    0,    0
    22,100065,19171024,    0,    0
    22,100065,19171025,  590,    0
    22,100065,19171026,   70,    0
    22,100065,19171027,    0,    0
    22,100065,19171028,    0,    0
    22,100065,19171029,    0,    0
    22,100065,19171030,    0,    0
    22,100065,19171031,    0,    0
    22,100065,19171101,    0,    0
    22,100065,19171102,    0,    0
    22,100065,19171103,    0,    0
    22,100065,19171104,    0,    0
    22,100065,19171105,    0,    0
    22,100065,19171106,    0,    0
    22,100065,19171107,    0,    0
    22,100065,19171108,    0,    0
    22,100065,19171109,    0,    0
    22,100065,19171110,   50,    0
    22,100065,19171111,   30,    0
    22,100065,19171112,    0,    0
    22,100065,19171113,    0,    0
    22,100065,19171114,    0,    0
    22,100065,19171115,    0,    0
    22,100065,19171116,  110,    0
    22,100065,19171117,  130,    0
    22,100065,19171118,  110,    0
    22,100065,19171119,  140,    0
    22,100065,19171120,   80,    0
    22,100065,19171121,   20,    0
    22,100065,19171122,   20,    0
    22,100065,19171123,   10,    0
    22,100065,19171124,    0,    0
    22,100065,19171125,    0,    0
    22,100065,19171126,    0,    0
    22,100065,19171127,    0,    0
    22,100065,19171128,    0,    0
    22,100065,19171129,    0,    0
    22,100065,19171130,    0,    0
    22,100065,19171201,    0,    0
    22,100065,19171202,    0,    0
    22,100065,19171203,    0,    0
    22,100065,19171204,  150,    0
    22,100065,19171205,  340,    0
    22,100065,19171206,   50,    0
    22,100065,19171207,  110,    0
    22,100065,19171208,   30,    0
    22,100065,19171209,    0,    0
    22,100065,19171210,    0,    0
    22,100065,19171211,    0,    0
    22,100065,19171212,    0,    0
    22,100065,19171213,    0,    0
    22,100065,19171214,    0,    0
    22,100065,19171215,   40,    0
    22,100065,19171216,    0,    0
    22,100065,19171217,   10,    0
    22,100065,19171218,   10,    0
    22,100065,19171219,    0,    0
    22,100065,19171220,    0,    0
    22,100065,19171221,  220,    0
    22,100065,19171222,  240,    0
    22,100065,19171223,  220,    0
    22,100065,19171224,  200,    0
    22,100065,19171225,  190,    0
    22,100065,19171226,   10,    0
    22,100065,19171227,    0,    0
    22,100065,19171228,    0,    0
    22,100065,19171229,    0,    0
    22,100065,19171230,   10,    0
    22,100065,19171231,  120,    0
    22,100065,19180101,    0,    0
    22,100065,19180102,  100,    0
    22,100065,19180103,   90,    0
    22,100065,19180104,  100,    0
    22,100065,19180105,   20,    0
    22,100065,19180106,   20,    0
    22,100065,19180107,    0,    0
    22,100065,19180108,   10,    0
    22,100065,19180109,    0,    0
    22,100065,19180110,   60,    0
    22,100065,19180111,  110,    0
    22,100065,19180112,   20,    0
    22,100065,19180113,    0,    0
    22,100065,19180114,   10,    0
    22,100065,19180115,    0,    0
    22,100065,19180116,    0,    0
    22,100065,19180117,    0,    0
    22,100065,19180118,    0,    0
    22,100065,19180119,    0,    0
    22,100065,19180120,    0,    0
    22,100065,19180121,    0,    0
    22,100065,19180122,    0,    0
    22,100065,19180123,    0,    0
    22,100065,19180124,    0,    0
    22,100065,19180125,  220,    0
    22,100065,19180126,   10,    0
    22,100065,19180127,    0,    0
    22,100065,19180128,    0,    0
    22,100065,19180129,    0,    0
    22,100065,19180130,    0,    0
    22,100065,19180131,    0,    0
    22,100065,19180201,    0,    0
    22,100065,19180202,    0,    0
    22,100065,19180203,  110,    0
    22,100065,19180204,   10,    0
    22,100065,19180205,   50,    0
    22,100065,19180206,   60,    0
    22,100065,19180207,   10,    0
    22,100065,19180208,  250,    0
    22,100065,19180209,    0,    0
    22,100065,19180210,    0,    0
    22,100065,19180211,    0,    0
